"file name,","file size,","number of words,","% positive,","% negative,","% uncertainty,","% litigious,","% modal-weak,","% modal moderate,","% modal strong,","% constraining,","# of alphabetic,","# of digits,","# of numbers,","avg # of syllables per word,","average word length,",vocabulary
C:/code/s-p500-10-Q-sentiment-return-analysis/sec_parser_subset\0000009389_2020-06-30_10Q_extracted.txt,143140,16802,0.6725389834543506,1.4700630877276515,1.3748363290084513,1.6843232948458515,0.35114867277705036,0.2618735864778003,0.14879181049875015,0.7439590524937508,103292,6231,2124,1.9323890013093679,5.763599571479586,1855
C:/code/s-p500-10-Q-sentiment-return-analysis/sec_parser_subset\0000009389_2020-09-30_10Q_extracted.txt,146196,17004,0.6880733944954129,1.440837450011762,1.340860973888497,1.664314278993178,0.34109621265584567,0.2646436132674665,0.12350035285815103,0.7527640555163491,105769,6447,2186,1.931839567160668,5.7732298282757,1856
C:/code/s-p500-10-Q-sentiment-return-analysis/sec_parser_subset\0000009389_2021-03-31_10Q_extracted.txt,112992,13507,0.6885318723624787,1.3178351965647441,1.3474494706448508,1.6954171910861036,0.24431776116087953,0.28873917228103946,0.170282075960613,0.7625675575627452,83229,4402,1444,1.9473606278226105,5.807359147108906,1707
C:/code/s-p500-10-Q-sentiment-return-analysis/sec_parser_subset\0000009389_2021-06-30_10Q_extracted.txt,125576,14404,0.7428492085531797,1.3260205498472646,1.3121355179116911,1.673146348236601,0.22216051096917525,0.27770063871146905,0.13885031935573452,0.7289641766176063,89341,5968,1996,1.94140516523188,5.789572341016385,1689
C:/code/s-p500-10-Q-sentiment-return-analysis/sec_parser_subset\0000009389_2021-09-30_10Q_extracted.txt,128861,14705,0.7956477388643319,1.3396803808228492,1.2376742604556272,1.71370282216933,0.21761305678340703,0.2652159129547773,0.1292077524651479,0.7344440666439986,92060,6105,2018,1.9385923155389324,5.79251955117307,1680
C:/code/s-p500-10-Q-sentiment-return-analysis/sec_parser_subset\0000009389_2022-03-31_10Q_extracted.txt,113053,13640,0.6818181818181818,1.2609970674486803,1.282991202346041,1.6129032258064515,0.249266862170088,0.2932551319648094,0.15395894428152493,0.7404692082111437,83249,4338,1416,1.9319648093841642,5.767008797653959,1710
C:/code/s-p500-10-Q-sentiment-return-analysis/sec_parser_subset\0000009389_2022-06-30_10Q_extracted.txt,133133,15619,0.6722581471284974,1.7222613483577693,1.2100646648312952,1.4789679236826943,0.21768359049875152,0.2753057173954799,0.15365900505794225,0.7362827325693067,95523,6027,1983,1.9213778090786862,5.728215634803765,1730
C:/code/s-p500-10-Q-sentiment-return-analysis/sec_parser_subset\0000009389_2022-09-30_10Q_extracted.txt,141432,16598,0.7651524280033739,1.427882877455115,1.198939631280877,1.5303048560067478,0.24099289070972407,0.2711170020484396,0.13254608989034825,0.710929027593686,101954,6451,2101,1.9097481624292083,5.703518496204362,1777
C:/code/s-p500-10-Q-sentiment-return-analysis/sec_parser_subset\0000009389_2023-03-31_10Q_extracted.txt,118799,14539,0.7015613178347891,1.2999518536350505,1.4443909484833894,1.5406836783822822,0.33702455464612424,0.30951234610358347,0.1719513033908797,0.7772198913267763,87891,4420,1427,1.9253731343283582,5.745305729417429,1797
C:/code/s-p500-10-Q-sentiment-return-analysis/sec_parser_subset\0000009389_2023-06-30_10Q_extracted.txt,128538,15071,0.6635259770420012,1.6057328644416429,1.4199455908698826,1.3934045517882026,0.3251277287505806,0.25877513104638045,0.17915201380134033,0.7763253931391414,92006,5874,1912,1.926746732134563,5.74454249883883,1763
C:/code/s-p500-10-Q-sentiment-return-analysis/sec_parser_subset\0000009389_2023-09-30_10Q_extracted.txt,139070,16384,0.72021484375,1.4404296875,1.385498046875,1.3916015625,0.3173828125,0.274658203125,0.1953125,0.714111328125,100331,6259,2030,1.91455078125,5.714599609375,1847
C:/code/s-p500-10-Q-sentiment-return-analysis/sec_parser_subset\0000009389_2024-03-31_10Q_extracted.txt,116831,13967,0.5942578936063578,1.360349395002506,1.4892246008448486,1.1813560535548078,0.39378535118493596,0.21479200973723778,0.2219517433951457,0.766091501396148,85657,4689,1514,1.948521514999642,5.810195460728861,1553
C:/code/s-p500-10-Q-sentiment-return-analysis/sec_parser_subset\0000009389_2024-06-30_10Q_extracted.txt,128979,14962,0.6215746557946799,1.3701376821280578,1.4169228712738937,1.1428953348482822,0.37428151316668895,0.20719155193155994,0.2005079534821548,0.7017778371875417,92039,6089,1993,1.9371073385910975,5.772289800828767,1566
C:/code/s-p500-10-Q-sentiment-return-analysis/sec_parser_subset\0000010456_2019-03-31_10Q_extracted.txt,130937,15175,0.8105436573311368,1.7924217462932455,1.383855024711697,1.3640856672158155,0.2899505766062603,0.21087314662273476,0.11202635914332784,0.44810543657331137,89754,4849,1821,1.924151565074135,5.711828665568369,1717
C:/code/s-p500-10-Q-sentiment-return-analysis/sec_parser_subset\0000010456_2019-06-30_10Q_extracted.txt,150504,16421,0.8342975458254674,1.9060958528713232,1.3397478838073198,1.4493636197551916,0.27403933986967904,0.1948724194628829,0.10352597283965655,0.43846294379148654,97003,6455,2406,1.9096888131051701,5.663966871688691,1720
C:/code/s-p500-10-Q-sentiment-return-analysis/sec_parser_subset\0000010456_2019-09-30_10Q_extracted.txt,188786,23181,0.8541477934515336,2.661662568482809,1.164746991070273,1.1733747465596824,0.25020490919287347,0.20706613174582633,0.12078857685173203,0.37099348604460547,142785,9091,2968,1.901255338423709,5.676631724256935,1993
C:/code/s-p500-10-Q-sentiment-return-analysis/sec_parser_subset\0000010456_2020-03-31_10Q_extracted.txt,158010,20223,0.8060129555456659,2.6751718340503388,1.2807199723087574,1.1521534886020868,0.3115264797507788,0.25713296741334124,0.10384215991692627,0.3906443158779607,122522,6051,1975,1.9091133857488998,5.700637887553776,1977
C:/code/s-p500-10-Q-sentiment-return-analysis/sec_parser_subset\0000010456_2020-06-30_10Q_extracted.txt,183596,22994,0.7828129077150562,2.8703139949552057,1.3046881795250935,1.1133339131947464,0.30877620248760546,0.22179699051926588,0.1000260937635905,0.49578150821953554,139813,8291,2757,1.9008002087501088,5.672566756545185,2059
C:/code/s-p500-10-Q-sentiment-return-analysis/sec_parser_subset\0000010456_2020-09-30_10Q_extracted.txt,163790,20902,0.7989666060664051,2.5117213663764235,1.4687589704334514,1.2821739546454884,0.3492488757056741,0.22964309635441585,0.1578796287436609,0.5549708161898383,126542,7292,2365,1.8858482441871591,5.621423787197397,2044
C:/code/s-p500-10-Q-sentiment-return-analysis/sec_parser_subset\0000010456_2021-03-31_10Q_extracted.txt,120928,15584,0.7636036960985627,2.149640657084189,1.6042094455852154,1.4694558521560575,0.3208418891170431,0.25667351129363447,0.1219199178644764,0.5518480492813141,94137,4960,1557,1.9074050308008215,5.668634496919918,1760
C:/code/s-p500-10-Q-sentiment-return-analysis/sec_parser_subset\0000010456_2021-06-30_10Q_extracted.txt,133851,16840,0.7779097387173397,2.137767220902613,1.5558194774346794,1.4370546318289787,0.3147268408551069,0.21971496437054633,0.10095011876484561,0.5463182897862233,102235,6741,2178,1.8974465558194775,5.630878859857482,1777
C:/code/s-p500-10-Q-sentiment-return-analysis/sec_parser_subset\0000010456_2021-09-30_10Q_extracted.txt,157874,20016,0.8143485211830537,2.1782573940847323,1.6237010391686653,1.3339328537170263,0.38968824940047964,0.20483613109512389,0.15487609912070344,0.6195043964828137,121806,7129,2305,1.896282973621103,5.625799360511591,1965
C:/code/s-p500-10-Q-sentiment-return-analysis/sec_parser_subset\0000010456_2022-03-31_10Q_extracted.txt,129375,16588,0.6932722449963828,2.2184711839884255,1.633711116469737,1.344345309862551,0.36773571256329873,0.23510971786833856,0.12056908608632746,0.61490233904027,101033,5085,1595,1.9190981432360743,5.7027972027972025,1881
C:/code/s-p500-10-Q-sentiment-return-analysis/sec_parser_subset\0000010456_2022-06-30_10Q_extracted.txt,146539,18418,0.7112607232055598,2.2749484200238896,1.5473992833098056,1.2976436095124335,0.3692040395265501,0.2171788467803236,0.1085894233901618,0.6081007709849061,112306,7119,2274,1.9046041915517429,5.654577044195896,1913
C:/code/s-p500-10-Q-sentiment-return-analysis/sec_parser_subset\0000010456_2022-09-30_10Q_extracted.txt,168042,21177,0.7083156254426972,2.5688246682721823,1.581904896822024,1.312744959153799,0.3447136043821127,0.21249468763280915,0.09444208339235964,0.764980875478113,129492,7702,2431,1.8945081928507344,5.645275534778297,2005
C:/code/s-p500-10-Q-sentiment-return-analysis/sec_parser_subset\0000010456_2023-03-31_10Q_extracted.txt,126660,16349,0.7156401003119457,2.220319285583216,1.5780781699186495,1.3762309621383573,0.39146125145268823,0.2752461924276714,0.09786531286317206,0.5871918771790324,98816,5024,1596,1.9179154688360145,5.683772707810875,1817
C:/code/s-p500-10-Q-sentiment-return-analysis/sec_parser_subset\0000010456_2023-06-30_10Q_extracted.txt,164090,20755,0.7564442303059504,2.6017827029631415,1.3876174415803422,1.1467116357504217,0.31317754757889665,0.22163334136352683,0.13490725126475547,0.587810166225006,126031,7757,2489,1.9096121416526137,5.654203806311732,1967
C:/code/s-p500-10-Q-sentiment-return-analysis/sec_parser_subset\0000010456_2023-09-30_10Q_extracted.txt,188642,23900,0.7531380753138075,2.732217573221757,1.4142259414225942,1.0669456066945606,0.305439330543933,0.19665271966527198,0.07531380753138076,0.7740585774058577,145458,8747,2757,1.8858577405857742,5.640167364016737,1984
C:/code/s-p500-10-Q-sentiment-return-analysis/sec_parser_subset\0000010456_2024-03-31_10Q_extracted.txt,145274,18824,0.7224819379515512,2.2577560560985974,1.4237144071398216,1.3068423289417765,0.37717807054823627,0.21249468763280915,0.06906077348066297,0.5259243518912027,113631,5536,1754,1.9148427539311517,5.691670208244794,1917
C:/code/s-p500-10-Q-sentiment-return-analysis/sec_parser_subset\0000010456_2024-06-30_10Q_extracted.txt,179677,22950,0.7145969498910675,2.531590413943355,1.2287581699346406,1.1154684095860565,0.2962962962962963,0.20043572984749458,0.0915032679738562,0.710239651416122,138345,8219,2652,1.8897167755991287,5.64239651416122,2006
C:/code/s-p500-10-Q-sentiment-return-analysis/sec_parser_subset\0000010795_2019-03-31_10Q_extracted.txt,126474,16151,0.563432604792273,2.5385425051080426,1.4240604296947557,1.9441520648876232,0.4829422326790911,0.2786205188533218,0.14240604296947557,0.5696241718779023,97220,5187,1505,1.9101603615875178,5.682496439848926,1773
C:/code/s-p500-10-Q-sentiment-return-analysis/sec_parser_subset\0000010795_2019-06-30_10Q_extracted.txt,134361,17219,0.6155990475637377,2.2939775829026074,1.475114698879145,1.9164876009059761,0.4762181311342122,0.2555316801207968,0.13938091642952552,0.5807538184563563,103421,5625,1605,1.9009814739531912,5.660955920785179,1828
C:/code/s-p500-10-Q-sentiment-return-analysis/sec_parser_subset\0000010795_2019-12-31_10Q_extracted.txt,114969,14730,0.6517311608961304,2.477936184657162,1.5478615071283095,2.0570264765784114,0.482009504412763,0.21045485403937544,0.1561439239646979,0.5974202308214528,89765,4016,1127,1.9187372708757637,5.7085539714867615,1779
C:/code/s-p500-10-Q-sentiment-return-analysis/sec_parser_subset\0000010795_2020-03-31_10Q_extracted.txt,141184,18161,0.6222124332360554,2.6540388745113153,1.5197401024172676,1.9382192610539066,0.4405043775122516,0.2643026265073509,0.18170805572380377,0.6056935190793459,108897,5692,1676,1.9049611805517317,5.669016023346732,1913
C:/code/s-p500-10-Q-sentiment-return-analysis/sec_parser_subset\0000010795_2020-06-30_10Q_extracted.txt,146390,18686,0.5619180134860323,2.520603660494488,1.460986835063684,1.701808840843412,0.4548860109172642,0.2354704056512897,0.1873060044953441,0.6475436155410468,112463,6062,1809,1.9080059937921439,5.676602804238467,1977
C:/code/s-p500-10-Q-sentiment-return-analysis/sec_parser_subset\0000010795_2020-12-31_10Q_extracted.txt,116772,15099,0.6225577852837936,2.7154116166633555,1.5563944632094842,2.2253129346314324,0.5033445923571097,0.24504934101596132,0.1457050135770581,0.602688919796013,91973,3967,1162,1.9150274852639249,5.703556526922313,1853
C:/code/s-p500-10-Q-sentiment-return-analysis/sec_parser_subset\0000010795_2021-03-31_10Q_extracted.txt,133223,17200,0.6104651162790697,2.6744186046511627,1.4069767441860466,2.0290697674418605,0.46511627906976744,0.22674418604651161,0.1686046511627907,0.5930232558139535,103414,5481,1602,1.903546511627907,5.664767441860465,1941
C:/code/s-p500-10-Q-sentiment-return-analysis/sec_parser_subset\0000010795_2021-06-30_10Q_extracted.txt,137848,17673,0.7072936117240989,2.602840491144684,1.3749787811916483,1.9691054150398914,0.42437616703445935,0.21501725796412607,0.135800373451027,0.5488598426979008,106665,5819,1705,1.906693826741357,5.6777570304985,1960
C:/code/s-p500-10-Q-sentiment-return-analysis/sec_parser_subset\0000010795_2021-12-31_10Q_extracted.txt,117653,15138,0.7464658475360021,2.7084159069890346,1.466508125247721,1.717532038578412,0.49544193420531113,0.2246003435064077,0.18496498876998282,0.5879244285903026,92608,4025,1126,1.9252873563218391,5.714030915576695,1908
C:/code/s-p500-10-Q-sentiment-return-analysis/sec_parser_subset\0000010795_2022-03-31_10Q_extracted.txt,130589,16703,0.718433814284859,2.5923486798778663,1.442854577022092,1.5566065976171946,0.5148775669041489,0.19756929892833622,0.1676345566664671,0.5986948452373825,101463,5416,1519,1.9155241573370054,5.699634796144405,1952
C:/code/s-p500-10-Q-sentiment-return-analysis/sec_parser_subset\0000010795_2022-06-30_10Q_extracted.txt,139021,17604,0.7214269484208135,2.6471256532606224,1.3519654623949102,1.5110202226766642,0.46580322653942285,0.18745739604635311,0.14769370597591455,0.6134969325153374,107602,5975,1700,1.9209270620313565,5.709213815042036,1962
C:/code/s-p500-10-Q-sentiment-return-analysis/sec_parser_subset\0000010795_2022-12-31_10Q_extracted.txt,120050,15398,0.6689180413040655,2.8315365631900247,1.5651383296532015,1.8443953760228602,0.6039745421483309,0.24029094687621771,0.14937004805818938,0.6299519418106247,94885,3934,1109,1.940576698272503,5.755357838680348,1922
C:/code/s-p500-10-Q-sentiment-return-analysis/sec_parser_subset\0000010795_2023-03-31_10Q_extracted.txt,134579,17134,0.6828528072837633,2.667211392552819,1.4357417999299638,1.8793043072253997,0.5486167853390919,0.221781253647718,0.14590871950507764,0.6303256682619354,104764,5457,1547,1.9275709116376796,5.725458153379246,2016
C:/code/s-p500-10-Q-sentiment-return-analysis/sec_parser_subset\0000010795_2023-06-30_10Q_extracted.txt,140025,17877,0.6880349051854338,2.6290764669687308,1.4264138278234604,1.8459473065950662,0.5370028528276557,0.21256362924428038,0.13984449292386866,0.6376908877328411,108623,5796,1637,1.917044246797561,5.697544330704257,2049
C:/code/s-p500-10-Q-sentiment-return-analysis/sec_parser_subset\0000010795_2023-12-31_10Q_extracted.txt,121193,15629,0.6270394778936592,2.757694030328236,1.6315823149273785,1.9834922259901466,0.6142427538550131,0.25593448077292213,0.1535606884637533,0.6526329259709515,95764,3978,1107,1.9328811824173011,5.7365154520442765,1968
C:/code/s-p500-10-Q-sentiment-return-analysis/sec_parser_subset\0000010795_2024-03-31_10Q_extracted.txt,124462,15897,0.6919544568157514,2.679750896395546,1.5977857457381894,1.9186009938982198,0.6038875259482921,0.25791029754041644,0.12580990123922753,0.6479209913820217,96851,5116,1444,1.9320626533308172,5.73617663710134,1964
C:/code/s-p500-10-Q-sentiment-return-analysis/sec_parser_subset\0000010795_2024-06-30_10Q_extracted.txt,136911,17454,0.6875214850464076,2.4865360375845076,1.5755700698980177,1.8448493182078605,0.6130399908330469,0.26354990260112293,0.14896298842672168,0.6531454107940873,106379,5571,1577,1.931763492609144,5.732840609602383,2013
C:/code/s-p500-10-Q-sentiment-return-analysis/sec_parser_subset\0000011544_2019-03-31_10Q_extracted.txt,129099,15652,0.7602862254025045,3.1817020189113214,1.1691796575517506,0.9136212624584719,0.21722463582928697,0.30028111423460263,0.11500127779197546,0.38333759263991823,94952,9679,1575,1.9205213391259903,5.665346281625351,1539
C:/code/s-p500-10-Q-sentiment-return-analysis/sec_parser_subset\0000011544_2019-06-30_10Q_extracted.txt,147225,17389,0.8166082005865777,3.1801713727068837,1.086894013456783,0.8338604865144632,0.19552590718270169,0.2760365748461671,0.1150152395192363,0.3450457185577089,105803,12797,2227,1.9202944390131693,5.661912703433205,1540
C:/code/s-p500-10-Q-sentiment-return-analysis/sec_parser_subset\0000011544_2019-09-30_10Q_extracted.txt,149908,17654,0.7930214115781126,3.0927835051546393,1.0932366602469694,0.8326724821570183,0.19825535289452814,0.2775574940523394,0.10762433442845815,0.3511951965560213,108007,12936,2242,1.9217741021864734,5.667837317321854,1549
C:/code/s-p500-10-Q-sentiment-return-analysis/sec_parser_subset\0000011544_2020-03-31_10Q_extracted.txt,162942,20220,0.741839762611276,3.931750741839762,1.552917903066271,0.9841740850642927,0.42037586547972305,0.3066271018793274,0.1533135509396637,0.3214638971315529,121467,10466,1836,1.9287339268051433,5.6675568743818,1700
C:/code/s-p500-10-Q-sentiment-return-analysis/sec_parser_subset\0000011544_2020-06-30_10Q_extracted.txt,188984,23115,0.8046722907203115,3.7508111615833872,1.436296776984642,0.9214795587280986,0.37637897469175857,0.32013843824356475,0.15141682889898334,0.2941812675751676,137798,13858,2835,1.9283149470041099,5.667099286177806,1716
C:/code/s-p500-10-Q-sentiment-return-analysis/sec_parser_subset\0000011544_2020-09-30_10Q_extracted.txt,179868,21991,0.7775908326133418,3.683324996589514,1.2459642581055885,0.8912737028784503,0.30467009231049064,0.295575462689282,0.15006138874994315,0.281933518257469,132219,13942,2826,1.9286526306216178,5.67682233641035,1696
C:/code/s-p500-10-Q-sentiment-return-analysis/sec_parser_subset\0000011544_2021-03-31_10Q_extracted.txt,155031,19356,0.6922917958255839,3.8696011572638973,1.3897499483364333,1.0022731969415168,0.3513122545980575,0.3099814011159331,0.1704897706137632,0.253151477578012,115309,10805,2172,1.9249845009299442,5.67100640628229,1660
C:/code/s-p500-10-Q-sentiment-return-analysis/sec_parser_subset\0000011544_2021-06-30_10Q_extracted.txt,171282,20830,0.8113298127700431,3.6581853096495442,1.2097935669707154,0.8161305808929429,0.23523763802208356,0.25444071051368217,0.11041766682669225,0.2256361017762842,124388,14257,2927,1.9263082093134902,5.6589534325492075,1604
C:/code/s-p500-10-Q-sentiment-return-analysis/sec_parser_subset\0000011544_2021-09-30_10Q_extracted.txt,173741,20966,0.8203758466087951,3.7060001907850806,1.197176380807021,0.8251454736239626,0.23848135075837068,0.25279023180387294,0.10970142134885053,0.21940284269770105,126307,14482,2951,1.9302680530382523,5.67323285319088,1613
C:/code/s-p500-10-Q-sentiment-return-analysis/sec_parser_subset\0000011544_2022-03-31_10Q_extracted.txt,151839,19015,0.7415198527478306,3.5656061004470154,1.3200105180120956,0.9150670523271102,0.28924533263213253,0.2787273205364186,0.11569813305285302,0.2629503023928477,112633,10782,2155,1.9181698658953459,5.642334998685248,1627
C:/code/s-p500-10-Q-sentiment-return-analysis/sec_parser_subset\0000011544_2022-06-30_10Q_extracted.txt,176712,21613,0.7634294174802202,3.701475963540462,1.2168602230139267,0.8791005413408597,0.24059593763013,0.2544764724934067,0.11567112386063944,0.22671540276685329,128376,14612,3015,1.9172257437653264,5.639198630453894,1656
C:/code/s-p500-10-Q-sentiment-return-analysis/sec_parser_subset\0000011544_2022-09-30_10Q_extracted.txt,176771,21423,0.7421929701722448,3.757643654016711,1.2183167623582132,0.8868972599542548,0.256733417355179,0.256733417355179,0.11202912757316903,0.2427297764085329,128640,14637,2971,1.9214395742893153,5.660505064650143,1651
C:/code/s-p500-10-Q-sentiment-return-analysis/sec_parser_subset\0000011544_2023-03-31_10Q_extracted.txt,147889,18441,0.7103736239900222,3.7253945013827887,1.2851797624857653,0.9489723984599534,0.29282576866764276,0.29282576866764276,0.09760858955588092,0.28740306924787157,109469,10807,2115,1.9167615639065128,5.6444335990456045,1616
C:/code/s-p500-10-Q-sentiment-return-analysis/sec_parser_subset\0000011544_2023-06-30_10Q_extracted.txt,170870,20723,0.8058678762727404,3.874921584712638,1.143656806446943,0.7962167639820489,0.2171500265405588,0.2557544757033248,0.09651112290691502,0.27023114413936206,123804,14509,2907,1.9229841239202818,5.655310524537953,1601
C:/code/s-p500-10-Q-sentiment-return-analysis/sec_parser_subset\0000011544_2023-09-30_10Q_extracted.txt,172940,20851,0.7289818234137452,3.9278691669464294,1.1078605342669416,0.8201045513404633,0.20622512109730948,0.25418445158505587,0.09591866097549279,0.2637763176826052,125514,14641,2929,1.9227375185842406,5.664044889933336,1606
C:/code/s-p500-10-Q-sentiment-return-analysis/sec_parser_subset\0000011544_2024-03-31_10Q_extracted.txt,142997,17684,0.7520922868129383,3.6360551911332277,1.1535851617281159,0.933046821985976,0.2261931689662972,0.29405111965618635,0.11875141370730603,0.2827414612078715,105604,10670,2077,1.9313503732187287,5.684177787830808,1596
C:/code/s-p500-10-Q-sentiment-return-analysis/sec_parser_subset\0000011544_2024-06-30_10Q_extracted.txt,170560,20648,0.8572258814413019,3.7679194110809764,1.0606354126307633,0.8523827973653623,0.20340953118946145,0.2566834560247966,0.11139093374660984,0.2663696241766757,123569,14483,2912,1.9241573033707866,5.662243316543975,1612
C:/code/s-p500-10-Q-sentiment-return-analysis/sec_parser_subset\0000012208_2019-03-31_10Q_extracted.txt,150569,19920,0.6827309236947792,2.745983935742972,1.8524096385542168,1.3504016064257027,1.0441767068273093,0.24096385542168677,0.30622489959839355,0.9939759036144578,117258,5357,1290,1.8829819277108433,5.608132530120482,2265
C:/code/s-p500-10-Q-sentiment-return-analysis/sec_parser_subset\0000012208_2019-06-30_10Q_extracted.txt,162804,21328,0.7126781695423856,2.625656414103526,1.8567141785446364,1.298762190547637,1.0408852213053263,0.22505626406601648,0.2719429857464366,0.9283570892723182,125581,6541,1600,1.876875468867217,5.585474493623406,2300
C:/code/s-p500-10-Q-sentiment-return-analysis/sec_parser_subset\0000012208_2019-09-30_10Q_extracted.txt,168973,21994,0.6865508775120487,2.7189233427298354,1.8414112939892697,1.282167863962899,1.0093661907793035,0.21824133854687644,0.2682549786305356,0.9184322997181049,130309,6820,1665,1.879285259616259,5.597390197326543,2320
C:/code/s-p500-10-Q-sentiment-return-analysis/sec_parser_subset\0000012208_2020-03-31_10Q_extracted.txt,164584,21676,0.6043550470566526,2.768038383465584,1.868425908839269,1.04262779110537,1.056467983022698,0.2445100572061266,0.3183244140985422,0.9457464476840747,127369,5650,1411,1.8861413544934489,5.601863812511533,2351
C:/code/s-p500-10-Q-sentiment-return-analysis/sec_parser_subset\0000012208_2020-06-30_10Q_extracted.txt,178333,23352,0.6466255566974991,2.5693730729701953,1.9056183624528946,1.002055498458376,1.0191846522781776,0.22696128811236727,0.27834874957177114,0.933538883179171,137196,6998,1856,1.8857057211373758,5.595323741007194,2377
C:/code/s-p500-10-Q-sentiment-return-analysis/sec_parser_subset\0000012208_2020-09-30_10Q_extracted.txt,173638,22729,0.6159531875577456,2.6134013814950063,1.8302609001715868,0.9811254344669805,1.0075234282194554,0.2375819437722733,0.27277926877557307,0.9635267719653307,134104,7061,1842,1.879669145144969,5.590127150336574,2353
C:/code/s-p500-10-Q-sentiment-return-analysis/sec_parser_subset\0000012208_2021-03-31_10Q_extracted.txt,143511,19179,0.5944001251368685,2.554877730851452,2.012617967568695,1.2826529016111372,1.152301996975859,0.2607018092705563,0.29198602638302307,0.9072422962615361,112257,4869,1215,1.8839876948746024,5.589029667865895,2229
C:/code/s-p500-10-Q-sentiment-return-analysis/sec_parser_subset\0000012208_2021-06-30_10Q_extracted.txt,150941,20029,0.6840081881272155,2.551300614109541,1.8972489889659994,1.27814668730341,1.1133855908932049,0.24464526436666834,0.2696090668530631,0.8887113685156524,116841,5932,1483,1.877627440211693,5.57256977382795,2241
C:/code/s-p500-10-Q-sentiment-return-analysis/sec_parser_subset\0000012208_2021-09-30_10Q_extracted.txt,153002,20202,0.6682506682506683,2.5591525591525595,1.8760518760518758,1.282051282051282,1.098901098901099,0.23265023265023263,0.27225027225027226,0.8662508662508662,118437,6110,1504,1.8766953766953767,5.578408078408079,2246
C:/code/s-p500-10-Q-sentiment-return-analysis/sec_parser_subset\0000012208_2022-03-31_10Q_extracted.txt,148796,20082,0.6373867144706702,2.818444378049995,1.8474255552235832,1.2797530126481427,1.115426750323673,0.224081266806095,0.26391793646051187,0.9759984065332138,116258,5128,1251,1.8645553231749825,5.543820336619858,2265
C:/code/s-p500-10-Q-sentiment-return-analysis/sec_parser_subset\0000012208_2022-06-30_10Q_extracted.txt,160391,21492,0.7165456914200632,2.7545133072771266,1.7587939698492463,1.2330169365345245,1.0282895961287921,0.20938023450586263,0.24660338730690487,0.9817606551274893,124154,6285,1567,1.856923506420994,5.527405546249767,2279
C:/code/s-p500-10-Q-sentiment-return-analysis/sec_parser_subset\0000012208_2022-09-30_10Q_extracted.txt,173632,23128,0.6961259079903147,2.7455897613282603,1.8419232099619507,1.2452438602559668,0.9728467658249741,0.20754064337599448,0.24645451400899343,0.9339328951919751,134292,6824,1696,1.8650985818056036,5.5383517813905225,2315
C:/code/s-p500-10-Q-sentiment-return-analysis/sec_parser_subset\0000012208_2023-03-31_10Q_extracted.txt,144106,19484,0.6158899609936358,2.874153151303634,1.868199548347362,1.3036337507698625,1.0675425990556355,0.2566208170806816,0.2566208170806816,0.8827756107575446,112897,4744,1195,1.8676863067132006,5.554249640730856,2203
C:/code/s-p500-10-Q-sentiment-return-analysis/sec_parser_subset\0000012208_2023-06-30_10Q_extracted.txt,154982,20643,0.6297534273119217,2.9259313084338516,1.797219396405561,1.264351111757012,1.0124497408322435,0.24221285665843142,0.23736859952526282,0.8380564840381728,119812,6169,1542,1.8623262122753477,5.542411471200891,2226
C:/code/s-p500-10-Q-sentiment-return-analysis/sec_parser_subset\0000012208_2023-09-30_10Q_extracted.txt,160043,21256,0.6680466691757622,2.9450508091832894,1.7971396311629657,1.227888596161084,0.9926608957470832,0.24463680843056076,0.23993225442228075,0.8515242754986827,123667,6486,1607,1.8575931501693639,5.5351900639819345,2223
C:/code/s-p500-10-Q-sentiment-return-analysis/sec_parser_subset\0000012208_2024-03-31_10Q_extracted.txt,143205,19296,0.7669983416252073,2.7415008291873963,1.8553067993366499,1.3370646766169154,1.0675787728026533,0.2746683250414594,0.2798507462686567,0.9276533996683249,112072,4837,1232,1.8736525704809286,5.568770729684909,2203
C:/code/s-p500-10-Q-sentiment-return-analysis/sec_parser_subset\0000012208_2024-06-30_10Q_extracted.txt,153714,20501,0.6780157065508999,2.9169308814204187,1.7852787668894199,1.292619872201356,1.014584654407102,0.2536461636017755,0.2634017852787669,0.8877615726062142,118834,6189,1553,1.8640554119311252,5.543680796058728,2218
C:/code/s-p500-10-Q-sentiment-return-analysis/sec_parser_subset\0000012659_2019-01-31_10Q_extracted.txt,115805,13440,0.5059523809523809,3.1845238095238093,1.7336309523809526,2.604166666666667,0.7068452380952381,0.4092261904761905,0.28273809523809523,0.7068452380952381,80226,10974,2305,1.8584077380952382,5.533556547619048,1570
C:/code/s-p500-10-Q-sentiment-return-analysis/sec_parser_subset\0000012659_2019-07-31_10Q_extracted.txt,102968,12071,0.42250020710794467,3.4462761991549997,1.9053930908789662,2.8829425896777403,0.6958826940601441,0.43078452489437496,0.22367658023361775,0.7621572363515864,72049,9300,1975,1.857178361361942,5.544113992212742,1487
C:/code/s-p500-10-Q-sentiment-return-analysis/sec_parser_subset\0000012659_2019-10-31_10Q_extracted.txt,114743,12946,0.48663679901127765,3.6845357639425305,1.8075081106133168,2.8194036768113704,0.6565734589834697,0.42484164993048046,0.24718059632318862,0.6642978526185694,78028,11666,2438,1.8582573767959216,5.549436119264637,1507
